time,latitude,longitude,tdb,mrt,v,rh,utci,number,step,surface,valid_time
2021-04-01 18:00:00,22.75,72.75,24.84842,11.946106,2.8293664,57.953102,19.31475519093872,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 19:00:00,23.25,72.25,25.620514,10.860748,2.1677005,33.875763,19.072287426073032,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,23.25,72.5,26.81192,11.37088,2.291789,27.955801,19.947256776996046,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,23.25,72.75,25.792389,11.395569,1.9659985,31.179443,19.45645253830694,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,23.0,72.25,24.38028,11.245728,2.385731,54.10158,18.918943791705683,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,23.0,72.5,25.183014,11.755524,2.5140672,47.739155,19.305373680988694,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,23.0,72.75,25.700592,12.200195,2.693988,42.375,19.41456055928223,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,22.75,72.25,25.813873,12.572266,2.482058,70.66391,21.95833274905824,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,22.75,72.5,25.165436,12.399872,2.423126,73.19974,21.457423867575987,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 19:00:00,22.75,72.75,25.403717,12.6058655,2.595324,68.552124,21.188563609197992,0,0 days,0.0,2021-04-01 19:00:00
2021-04-01 20:00:00,23.25,72.25,23.67572,10.545319,2.1899552,44.135876,17.677751331522547,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,23.25,72.5,24.39447,11.273743,2.2336903,40.093235,18.287512934834957,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,23.25,72.75,23.117126,11.351196,1.8603826,44.199112,17.824277205271773,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,23.0,72.25,22.404236,10.980316,2.2548177,72.08048,18.210625345247774,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,23.0,72.5,23.07611,11.654541,2.2386343,67.426796,18.80386807835514,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,23.0,72.75,23.654236,12.11911,2.3318906,61.723083,19.01593214227935,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,22.75,72.25,24.136658,12.177338,2.2595074,84.93227,21.435405624339417,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,22.75,72.5,23.42572,12.189117,2.2416067,88.37942,20.9266897130796,0,0 days,0.0,2021-04-01 20:00:00
2021-04-01 20:00:00,22.75,72.75,23.654236,12.39389,2.3103378,85.239075,20.88485611589423,0,0 days,0.0,2021-04-01 20:00:00
